id,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
1,"['A ""major"" fire on Bognor Regis seafront has been brought under control.']","['A fire has destroyed a restaurant in Bognor Regis, West Sussex.']",0.4347826086956521,0.0952380952380952,0.3478260869565217,0.3478260869565217,29.49113756717116
2,['The European Commission (EC) has launched an investigation into whether a major windfarm off the Devon coast could endanger wildlife.'],['The European Commission has taken up an infringement action against the UK government over plans to build a wind farm in the Bristol Channel.'],0.3181818181818182,0.0952380952380952,0.3181818181818182,0.3181818181818182,37.52065960326117
5,['Childish Gambino has made Grammy Awards history by winning both song and record of the year for This Is America.'],"[""The Grammys have announced the winner of this year's Best Rap Song and Best Rap Album.""]",0.3243243243243243,0.0571428571428571,0.1081081081081081,0.1081081081081081,22.85585419713933
7,"['Support from the Welsh NHS after sepsis was like being on a rollercoaster ""blindfolded"", a Tory politician who survived the illness has said.']",['A Welsh MP has called for more information about sepsis to be given to people who have been diagnosed with it.'],0.2272727272727272,0.0,0.1363636363636363,0.1363636363636363,21.184189244958755
14,['A white tailed sea eagle chick that swallowed two fish hooks and became wrapped up in the lines attached to them has been saved by the SSPCA.'],['A chick has been rescued from a loch in Scotland.'],0.2702702702702703,0.0571428571428571,0.2162162162162162,0.2162162162162162,13.307723632454268
18,"['After Prime Minister David Cameron announced the return of the British Empire Medal (BEM), we tell the stories of some of the local heroes who were honoured the first time round.']","['The British Army\'s ""BEM"" has been abolished.']",0.1538461538461538,0.054054054054054,0.1538461538461538,0.1538461538461538,9.223382384024314
19,"['The death of Simegnew Bekele, the project manager of the multi-billion-dollar Grand Ethiopian Renaissance Dam, has been met by an outpouring of grief in Ethiopia.']","['The death of a former Ethiopian dam manager has been described as a ""political disaster"" by many Ethiopians, according to the BBC.']",0.4081632653061224,0.1276595744680851,0.3265306122448979,0.3265306122448979,31.11629553423661
20,"[""A court in the United States has sentenced a Singapore national for conspiring to provide material support to Sri Lanka's Tamil Tigers.""]",['A Sri Lankan man has been sentenced to 37 months in prison for helping the Tamil Tigers in an attempt to purchase weapons.'],0.4782608695652174,0.0454545454545454,0.2608695652173913,0.2608695652173913,34.60784033868629
23,"[""It is a humiliating day for Co-op Group, or at least its previous management, because there is confirmation in today's rescue deal for Co-op Bank that the value of the bank has collapsed to nothing.""]","[""The UK's biggest bank is going to be rescued by a group of hedge funds and other investors.""]",0.2807017543859649,0.0,0.1403508771929824,0.1403508771929824,14.46713468637539
24,"[""Benedict Cumberbatch, Dame Helen Mirren and Dame Maggie Smith will be among the British stars on the red carpet at this year's London Film Festival.""]",['The London Film Festival has announced its official line-up of films for the 2018 festival.'],0.2380952380952381,0.1,0.1904761904761905,0.1904761904761905,23.012198070550003
25,['The taxpayer is owed more than £50m as a result of the collapse of ship building firm Ferguson Marine.'],"['The owner of a Scottish shipyard has said it has been ""catastrophically wrong"" in its dealings with the Scottish government.']",0.2051282051282051,0.0,0.1538461538461538,0.1538461538461538,19.1768899660321
27,"[""A photograph of a man sleeping in a McDonald's in Fayette County, Georgia, has gone viral - but perhaps not for the intended reason.""]","['A man has been photographed in Fayetteville, North Carolina, with a woman who has been accused of ""shaming"" him.']",0.2790697674418604,0.048780487804878,0.2325581395348837,0.2325581395348837,28.16161913369013
29,['Performances at the Latitude Festival were suspended for about an hour after lightning and heavy rain caused the power to be turned off.'],['A festival in Suffolk has been shut down for more than an hour due to lightning.'],0.3076923076923076,0.054054054054054,0.2564102564102564,0.2564102564102564,23.651613094851733
